Country Name,Country Code,Series Name,Series Code,2020 [YR2020]
Greenland,GRL,Control of Corruption: Percentile Rank,CC.PER.RNK,82.21154
Greenland,GRL,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,66.82692
Greenland,GRL,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,91.82692
Greenland,GRL,Control of Corruption: Standard Error,CC.STD.ERR,0.3454438
Greenland,GRL,Government Effectiveness: Estimate,GE.EST,0.7990792
Greenland,GRL,Government Effectiveness: Number of Sources,GE.NO.SRC,1
Greenland,GRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,75.96154
Greenland,GRL,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,53.84615
Greenland,GRL,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,91.82692
Greenland,GRL,Government Effectiveness: Standard Error,GE.STD.ERR,0.4700356
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.913187
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,2
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,100
Greenland,GRL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,95.75471
Greenland,GRL,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,100
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.3372356
Greenland,GRL,Regulatory Quality: Estimate,RQ.EST,1.383762
Greenland,GRL,Regulatory Quality: Number of Sources,RQ.NO.SRC,1
Greenland,GRL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,90.38461
Greenland,GRL,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,72.59615
Greenland,GRL,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,99.51923
Greenland,GRL,Regulatory Quality: Standard Error,RQ.STD.ERR,0.4854159
Greenland,GRL,Rule of Law: Estimate,RL.EST,1.741479
Greenland,GRL,Rule of Law: Number of Sources,RL.NO.SRC,1
Greenland,GRL,Rule of Law: Percentile Rank,RL.PER.RNK,94.23077
Greenland,GRL,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,89.42308
Greenland,GRL,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.51923
Greenland,GRL,Rule of Law: Standard Error,RL.STD.ERR,0.2043943
Greenland,GRL,Voice and Accountability: Estimate,VA.EST,1.289108
Greenland,GRL,Voice and Accountability: Number of Sources,VA.NO.SRC,1
Greenland,GRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,92.75362
Greenland,GRL,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,72.46377
Greenland,GRL,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,99.51691
Greenland,GRL,Voice and Accountability: Standard Error,VA.STD.ERR,0.2606463
Grenada,GRD,Control of Corruption: Estimate,CC.EST,0.3571173
Grenada,GRD,Control of Corruption: Number of Sources,CC.NO.SRC,4
Grenada,GRD,Control of Corruption: Percentile Rank,CC.PER.RNK,64.42308
Grenada,GRD,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,56.73077
Grenada,GRD,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,75
Grenada,GRD,Control of Corruption: Standard Error,CC.STD.ERR,0.2072673
Grenada,GRD,Government Effectiveness: Estimate,GE.EST,-0.0654131
Grenada,GRD,Government Effectiveness: Number of Sources,GE.NO.SRC,3
Grenada,GRD,Government Effectiveness: Percentile Rank,GE.PER.RNK,51.44231
Grenada,GRD,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,26.92308
Grenada,GRD,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,70.67308
Grenada,GRD,Government Effectiveness: Standard Error,GE.STD.ERR,0.3583958
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.034534
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,86.79245
Grenada,GRD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,62.73585
Grenada,GRD,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,98.1132
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2812695
Grenada,GRD,Regulatory Quality: Estimate,RQ.EST,-0.1702272
Grenada,GRD,Regulatory Quality: Number of Sources,RQ.NO.SRC,4
Grenada,GRD,Regulatory Quality: Percentile Rank,RQ.PER.RNK,45.67308
Grenada,GRD,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,28.84615
Grenada,GRD,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,62.01923
Grenada,GRD,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2779367
Grenada,GRD,Rule of Law: Estimate,RL.EST,0.2926352
Grenada,GRD,Rule of Law: Number of Sources,RL.NO.SRC,4
Grenada,GRD,Rule of Law: Percentile Rank,RL.PER.RNK,61.53846
Grenada,GRD,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,48.07692
Grenada,GRD,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,75.96154
Grenada,GRD,Rule of Law: Standard Error,RL.STD.ERR,0.2748061
Grenada,GRD,Voice and Accountability: Estimate,VA.EST,0.6922625
Grenada,GRD,Voice and Accountability: Number of Sources,VA.NO.SRC,3
Grenada,GRD,Voice and Accountability: Percentile Rank,VA.PER.RNK,69.56522
Grenada,GRD,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,57.48792
Grenada,GRD,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,81.15942
Grenada,GRD,Voice and Accountability: Standard Error,VA.STD.ERR,0.2051539
Guam,GUM,Control of Corruption: Estimate,CC.EST,1.314374
Guam,GUM,Control of Corruption: Number of Sources,CC.NO.SRC,1
Guam,GUM,Control of Corruption: Percentile Rank,CC.PER.RNK,88.94231
Guam,GUM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,74.51923
Guam,GUM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,95.19231
Guam,GUM,Control of Corruption: Standard Error,CC.STD.ERR,0.3799984
Guam,GUM,Government Effectiveness: Estimate,GE.EST,0.6968508
Guam,GUM,Government Effectiveness: Number of Sources,GE.NO.SRC,1
Guam,GUM,Government Effectiveness: Percentile Rank,GE.PER.RNK,74.51923
Guam,GUM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,49.03846
Guam,GUM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,90.86539
Guam,GUM,Government Effectiveness: Standard Error,GE.STD.ERR,0.491762
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.936887
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,3
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,81.13207
Guam,GUM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,61.32076
Guam,GUM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,96.69811
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2790004
Guam,GUM,Regulatory Quality: Estimate,RQ.EST,0.542098
Guam,GUM,Regulatory Quality: Number of Sources,RQ.NO.SRC,1
Guam,GUM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,71.63461
Guam,GUM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,40.38462
Guam,GUM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,90.38461
Guam,GUM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.5132518
Guam,GUM,Rule of Law: Estimate,RL.EST,1.193629
Guam,GUM,Rule of Law: Number of Sources,RL.NO.SRC,1
Guam,GUM,Rule of Law: Percentile Rank,RL.PER.RNK,86.05769
Guam,GUM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,62.98077
Guam,GUM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,99.51923
Guam,GUM,Rule of Law: Standard Error,RL.STD.ERR,0.5285065
Guam,GUM,Voice and Accountability: Estimate,VA.EST,0.929563
Guam,GUM,Voice and Accountability: Number of Sources,VA.NO.SRC,1
Guam,GUM,Voice and Accountability: Percentile Rank,VA.PER.RNK,77.77778
Guam,GUM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,40.57971
Guam,GUM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,100
Guam,GUM,Voice and Accountability: Standard Error,VA.STD.ERR,0.6365679
Guatemala,GTM,Control of Corruption: Estimate,CC.EST,-1.095947
Guatemala,GTM,Control of Corruption: Number of Sources,CC.NO.SRC,13
Guatemala,GTM,Control of Corruption: Percentile Rank,CC.PER.RNK,13.94231
Guatemala,GTM,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,8.653846
Guatemala,GTM,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,19.23077
Guatemala,GTM,Control of Corruption: Standard Error,CC.STD.ERR,0.1348763
Guatemala,GTM,Government Effectiveness: Estimate,GE.EST,-0.6874367
Guatemala,GTM,Government Effectiveness: Number of Sources,GE.NO.SRC,9
Guatemala,GTM,Government Effectiveness: Percentile Rank,GE.PER.RNK,25.48077
Guatemala,GTM,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,12.5
Guatemala,GTM,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,40.38462
Guatemala,GTM,Government Effectiveness: Standard Error,GE.STD.ERR,0.2197561
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.4291327
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,6
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,31.13208
Guatemala,GTM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,18.39623
Guatemala,GTM,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,45.28302
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2382714
Guatemala,GTM,Regulatory Quality: Estimate,RQ.EST,-0.1747904
Guatemala,GTM,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Guatemala,GTM,Regulatory Quality: Percentile Rank,RQ.PER.RNK,44.71154
Guatemala,GTM,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,34.13462
Guatemala,GTM,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,57.69231
Guatemala,GTM,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1950599
Guatemala,GTM,Rule of Law: Estimate,RL.EST,-1.053237
Guatemala,GTM,Rule of Law: Number of Sources,RL.NO.SRC,13
Guatemala,GTM,Rule of Law: Percentile Rank,RL.PER.RNK,13.94231
Guatemala,GTM,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,7.211538
Guatemala,GTM,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,20.67308
Guatemala,GTM,Rule of Law: Standard Error,RL.STD.ERR,0.1457542
Guatemala,GTM,Voice and Accountability: Estimate,VA.EST,-0.3872769
Guatemala,GTM,Voice and Accountability: Number of Sources,VA.NO.SRC,12
Guatemala,GTM,Voice and Accountability: Percentile Rank,VA.PER.RNK,35.2657
Guatemala,GTM,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,31.88406
Guatemala,GTM,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,38.64734
Guatemala,GTM,Voice and Accountability: Standard Error,VA.STD.ERR,0.1258603
Guinea,GIN,Control of Corruption: Estimate,CC.EST,-0.9678046
Guinea,GIN,Control of Corruption: Number of Sources,CC.NO.SRC,13
Guinea,GIN,Control of Corruption: Percentile Rank,CC.PER.RNK,17.78846
Guinea,GIN,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,11.05769
Guinea,GIN,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,25.48077
Guinea,GIN,Control of Corruption: Standard Error,CC.STD.ERR,0.1502958
Guinea,GIN,Government Effectiveness: Estimate,GE.EST,-0.8943251
Guinea,GIN,Government Effectiveness: Number of Sources,GE.NO.SRC,11
Guinea,GIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,17.78846
Guinea,GIN,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,10.57692
Guinea,GIN,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,30.28846
Guinea,GIN,Government Effectiveness: Standard Error,GE.STD.ERR,0.1986486
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6370652
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,5
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,23.58491
Guinea,GIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.67924
Guinea,GIN,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,39.62264
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2437513
Guinea,GIN,Regulatory Quality: Estimate,RQ.EST,-0.8336266
Guinea,GIN,Regulatory Quality: Number of Sources,RQ.NO.SRC,9
Guinea,GIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,19.23077
Guinea,GIN,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,10.57692
Guinea,GIN,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,33.65385
Guinea,GIN,Regulatory Quality: Standard Error,RQ.STD.ERR,0.1936392
Guinea,GIN,Rule of Law: Estimate,RL.EST,-1.263659
Guinea,GIN,Rule of Law: Number of Sources,RL.NO.SRC,13
Guinea,GIN,Rule of Law: Percentile Rank,RL.PER.RNK,8.173077
Guinea,GIN,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,4.807693
Guinea,GIN,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,14.90385
Guinea,GIN,Rule of Law: Standard Error,RL.STD.ERR,0.1458029
Guinea,GIN,Voice and Accountability: Estimate,VA.EST,-0.9223381
Guinea,GIN,Voice and Accountability: Number of Sources,VA.NO.SRC,11
Guinea,GIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,22.70531
Guinea,GIN,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,16.90821
Guinea,GIN,"Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval",VA.PER.RNK.UPPER,28.98551
Guinea,GIN,Voice and Accountability: Standard Error,VA.STD.ERR,0.1264665
Guinea-Bissau,GNB,Control of Corruption: Estimate,CC.EST,-1.319101
Guinea-Bissau,GNB,Control of Corruption: Number of Sources,CC.NO.SRC,8
Guinea-Bissau,GNB,Control of Corruption: Percentile Rank,CC.PER.RNK,8.653846
Guinea-Bissau,GNB,"Control of Corruption: Percentile Rank, Lower Bound of 90% Confidence Interval",CC.PER.RNK.LOWER,2.884615
Guinea-Bissau,GNB,"Control of Corruption: Percentile Rank, Upper Bound of 90% Confidence Interval",CC.PER.RNK.UPPER,16.34615
Guinea-Bissau,GNB,Control of Corruption: Standard Error,CC.STD.ERR,0.1790858
Guinea-Bissau,GNB,Government Effectiveness: Estimate,GE.EST,-1.431687
Guinea-Bissau,GNB,Government Effectiveness: Number of Sources,GE.NO.SRC,7
Guinea-Bissau,GNB,Government Effectiveness: Percentile Rank,GE.PER.RNK,8.173077
Guinea-Bissau,GNB,"Government Effectiveness: Percentile Rank, Lower Bound of 90% Confidence Interval",GE.PER.RNK.LOWER,1.923077
Guinea-Bissau,GNB,"Government Effectiveness: Percentile Rank, Upper Bound of 90% Confidence Interval",GE.PER.RNK.UPPER,12.5
Guinea-Bissau,GNB,Government Effectiveness: Standard Error,GE.STD.ERR,0.2330176
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.598215
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Number of Sources,PV.NO.SRC,4
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,25
Guinea-Bissau,GNB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval",PV.PER.RNK.LOWER,13.20755
Guinea-Bissau,GNB,"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval",PV.PER.RNK.UPPER,41.98113
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Standard Error,PV.STD.ERR,0.2753775
Guinea-Bissau,GNB,Regulatory Quality: Estimate,RQ.EST,-1.263349
Guinea-Bissau,GNB,Regulatory Quality: Number of Sources,RQ.NO.SRC,7
Guinea-Bissau,GNB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,9.615385
Guinea-Bissau,GNB,"Regulatory Quality: Percentile Rank, Lower Bound of 90% Confidence Interval",RQ.PER.RNK.LOWER,3.846154
Guinea-Bissau,GNB,"Regulatory Quality: Percentile Rank, Upper Bound of 90% Confidence Interval",RQ.PER.RNK.UPPER,15.38461
Guinea-Bissau,GNB,Regulatory Quality: Standard Error,RQ.STD.ERR,0.2102367
Guinea-Bissau,GNB,Rule of Law: Estimate,RL.EST,-1.364821
Guinea-Bissau,GNB,Rule of Law: Number of Sources,RL.NO.SRC,9
Guinea-Bissau,GNB,Rule of Law: Percentile Rank,RL.PER.RNK,6.25
Guinea-Bissau,GNB,"Rule of Law: Percentile Rank, Lower Bound of 90% Confidence Interval",RL.PER.RNK.LOWER,3.846154
Guinea-Bissau,GNB,"Rule of Law: Percentile Rank, Upper Bound of 90% Confidence Interval",RL.PER.RNK.UPPER,15.86539
Guinea-Bissau,GNB,Rule of Law: Standard Error,RL.STD.ERR,0.2202111
Guinea-Bissau,GNB,Voice and Accountability: Estimate,VA.EST,-0.4710643
Guinea-Bissau,GNB,Voice and Accountability: Number of Sources,VA.NO.SRC,9
Guinea-Bissau,GNB,Voice and Accountability: Percentile Rank,VA.PER.RNK,34.29952
Guinea-Bissau,GNB,"Voice and Accountability: Percentile Rank, Lower Bound of 90% Confidence Interval",VA.PER.RNK.LOWER,29.95169
